id,url,image_url
40303432,https://www.inaturalist.org/observations/40303432,https://inaturalist-open-data.s3.amazonaws.com/photos/64024475/medium.jpg
40802663,https://www.inaturalist.org/observations/40802663,https://static.inaturalist.org/photos/64682766/medium.jpg
40907393,https://www.inaturalist.org/observations/40907393,https://inaturalist-open-data.s3.amazonaws.com/photos/64853243/medium.jpg
41003726,https://www.inaturalist.org/observations/41003726,https://static.inaturalist.org/photos/65018156/medium.jpg
41014932,https://www.inaturalist.org/observations/41014932,https://inaturalist-open-data.s3.amazonaws.com/photos/65038091/medium.png
41212870,https://www.inaturalist.org/observations/41212870,https://inaturalist-open-data.s3.amazonaws.com/photos/65358710/medium.jpeg
41500280,https://www.inaturalist.org/observations/41500280,https://inaturalist-open-data.s3.amazonaws.com/photos/65839787/medium.jpeg
41504624,https://www.inaturalist.org/observations/41504624,https://inaturalist-open-data.s3.amazonaws.com/photos/65847019/medium.jpg
41567552,https://www.inaturalist.org/observations/41567552,https://static.inaturalist.org/photos/65950245/medium.jpg
41941724,https://www.inaturalist.org/observations/41941724,https://inaturalist-open-data.s3.amazonaws.com/photos/66557098/medium.jpeg
41984593,https://www.inaturalist.org/observations/41984593,https://static.inaturalist.org/photos/66632783/medium.jpg
42034808,https://www.inaturalist.org/observations/42034808,https://static.inaturalist.org/photos/66714832/medium.jpg
42067987,https://www.inaturalist.org/observations/42067987,https://inaturalist-open-data.s3.amazonaws.com/photos/66770387/medium.jpg
42115622,https://www.inaturalist.org/observations/42115622,https://static.inaturalist.org/photos/66850640/medium.jpg
42206197,https://www.inaturalist.org/observations/42206197,https://static.inaturalist.org/photos/67001136/medium.jpg
42327223,https://www.inaturalist.org/observations/42327223,https://inaturalist-open-data.s3.amazonaws.com/photos/67247163/medium.jpg
42330808,https://www.inaturalist.org/observations/42330808,https://static.inaturalist.org/photos/67207905/medium.jpeg
42966663,https://www.inaturalist.org/observations/42966663,https://inaturalist-open-data.s3.amazonaws.com/photos/68226432/medium.jpg
42975100,https://www.inaturalist.org/observations/42975100,https://inaturalist-open-data.s3.amazonaws.com/photos/68238992/medium.jpg
42975924,https://www.inaturalist.org/observations/42975924,https://static.inaturalist.org/photos/68240166/medium.jpg
42988368,https://www.inaturalist.org/observations/42988368,https://inaturalist-open-data.s3.amazonaws.com/photos/68256436/medium.jpg
43242986,https://www.inaturalist.org/observations/43242986,https://inaturalist-open-data.s3.amazonaws.com/photos/68632424/medium.jpg
43249068,https://www.inaturalist.org/observations/43249068,https://inaturalist-open-data.s3.amazonaws.com/photos/68640524/medium.jpeg
43279083,https://www.inaturalist.org/observations/43279083,https://inaturalist-open-data.s3.amazonaws.com/photos/68694127/medium.jpg
43678725,https://www.inaturalist.org/observations/43678725,https://inaturalist-open-data.s3.amazonaws.com/photos/69283671/medium.jpeg
43808847,https://www.inaturalist.org/observations/43808847,https://inaturalist-open-data.s3.amazonaws.com/photos/69481035/medium.jpeg
43833765,https://www.inaturalist.org/observations/43833765,https://inaturalist-open-data.s3.amazonaws.com/photos/69517434/medium.jpeg
44090353,https://www.inaturalist.org/observations/44090353,https://inaturalist-open-data.s3.amazonaws.com/photos/69907981/medium.jpeg
44091235,https://www.inaturalist.org/observations/44091235,https://static.inaturalist.org/photos/69909475/medium.jpg
44261228,https://www.inaturalist.org/observations/44261228,https://inaturalist-open-data.s3.amazonaws.com/photos/70176199/medium.jpg
44310319,https://www.inaturalist.org/observations/44310319,https://inaturalist-open-data.s3.amazonaws.com/photos/70251050/medium.jpg
44399812,https://www.inaturalist.org/observations/44399812,https://inaturalist-open-data.s3.amazonaws.com/photos/70393475/medium.jpeg
44508595,https://www.inaturalist.org/observations/44508595,https://inaturalist-open-data.s3.amazonaws.com/photos/70567661/medium.jpg
44544733,https://www.inaturalist.org/observations/44544733,https://static.inaturalist.org/photos/70623368/medium.jpg
44615454,https://www.inaturalist.org/observations/44615454,https://static.inaturalist.org/photos/70726670/medium.jpg
44810778,https://www.inaturalist.org/observations/44810778,https://inaturalist-open-data.s3.amazonaws.com/photos/71036975/medium.jpeg
44811462,https://www.inaturalist.org/observations/44811462,https://inaturalist-open-data.s3.amazonaws.com/photos/71037313/medium.jpg
44877864,https://www.inaturalist.org/observations/44877864,https://inaturalist-open-data.s3.amazonaws.com/photos/71145011/medium.jpg
44923034,https://www.inaturalist.org/observations/44923034,https://inaturalist-open-data.s3.amazonaws.com/photos/71216619/medium.jpg
45103391,https://www.inaturalist.org/observations/45103391,https://static.inaturalist.org/photos/71507630/medium.jpg
45210398,https://www.inaturalist.org/observations/45210398,https://inaturalist-open-data.s3.amazonaws.com/photos/71680705/medium.jpg
45288774,https://www.inaturalist.org/observations/45288774,https://static.inaturalist.org/photos/71808312/medium.jpg
45333460,https://www.inaturalist.org/observations/45333460,https://inaturalist-open-data.s3.amazonaws.com/photos/71877801/medium.jpg
